fec_vta,suc_vta,or_vta,stat_vta,cve_esp,clas_car,stat_reg,cve_gra,cve_serv,tip_com,par_dat,emi_stat,cor_sc,per_int,ser_id,zon_vta,vta_id,bol_vta,fi_vta,var_ord,fec_ord,cve_ord_dte,cve_vta_ord,imp_ant,diniper,digitover,gcioid,fec_arb
2024-10-25,9757,1227809737,1,15574,V,1,0,0,11,170389,0,3,3,0,61,184,3,0,0.00,1901-01-01 00:00:00,1151818   ,5614,295.00,2024-11-01 19:43:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,2236,5123572216,1,69835,V,1,0,0,11,682293,0,3,3,0,6,184,3,0,0.00,1901-01-01 00:00:00,91081     ,2024,228.00,2024-11-03 13:51:00,1,1,2024-11-21 03:16:03.455857000
2024-10-18,2413,4774432393,1,44466,V,1,0,0,11,582807,0,4,4,0,55,184,3,0,0.00,1901-01-01 00:00:00,1145022   ,2324,258.00,2024-10-25 18:15:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,8534,5738878514,1,55348,V,1,0,0,11,676585,0,2,2,0,36,184,3,0,0.00,1901-01-01 00:00:00,166168    ,2102,193.00,2024-11-08 19:29:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,8210,1531748190,1,12164,V,1,0,0,11,172724,0,2,2,0,2,184,3,0,0.00,1901-01-01 00:00:00,1155914   ,433,343.00,2024-11-08 20:46:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,8527,22202468507,1,161314,V,1,0,0,10,1549953,0,2,2,0,23,184,1,0,0.00,1901-01-01 00:00:00,00823310  ,5669,237.00,2024-11-08 20:55:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,8197,2530418177,1,24545,V,1,0,0,11,331953,0,2,2,0,42,184,3,0,0.00,1901-01-01 00:00:00,1102474   ,1913,230.00,2024-11-10 13:00:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,8031,2538698011,1,29824,V,1,0,0,10,312777,0,3,3,0,81,184,3,0,0.00,1901-01-01 00:00:00,1099560   ,5623,340.00,2024-11-05 20:22:00,5,1,2024-11-21 03:16:03.455857000
2024-10-26,5973,9828945953,1,77140,V,1,0,0,11,924109,0,3,3,0,33,184,3,0,0.00,1901-01-01 00:00:00,332584    ,2016,323.00,2024-11-03 15:21:00,8,1,2024-11-21 03:16:03.455857000
2024-10-20,6071,3350216051,1,420046,V,0,0,0,11,420046,0,0,0,0,0,291,3,0,25344.00,1901-01-01 00:00:00,999999    ,0,264.00,2024-11-02 17:52:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,5907,2796135887,1,27683,V,1,0,0,11,373051,0,2,2,0,89,184,3,0,0.00,1901-01-01 00:00:00,00825112  ,1239,292.00,2024-11-10 19:58:00,6,1,2024-11-21 03:16:03.455857000
2024-10-29,6068,5446486048,1,38095,V,1,0,0,11,627247,0,2,2,0,43,184,3,0,0.00,1901-01-01 00:00:00,1138161   ,1714,202.00,2024-11-07 18:20:00,3,1,2024-11-21 03:16:03.455857000
2024-10-29,5918,10857385898,1,70680,V,1,0,0,11,994208,0,3,3,0,10,184,3,0,0.00,1901-01-01 00:00:00,944608    ,2648,497.00,2024-11-05 16:27:00,5,1,2024-11-21 03:16:03.455857000
2024-10-25,6124,5393186104,1,650971,V,0,0,0,11,650971,0,0,96,0,0,184,3,0,22176.00,1901-01-01 00:00:00,999999    ,0,231.00,2024-11-03 19:44:00,4,1,2024-11-21 03:16:03.455857000
2024-10-28,6115,4007396095,1,49885,V,1,0,0,11,502717,0,2,3,0,3,184,3,-1,0.00,1901-01-01 00:00:00,1128289   ,5267,186.00,2024-11-09 16:46:00,7,1,2024-11-21 03:16:03.455857000
2024-10-29,6079,8775026059,1,875399,V,0,0,0,11,875399,0,0,52,0,0,184,3,0,16900.00,1901-01-01 00:00:00,999999    ,0,325.00,2024-11-15 15:25:00,6,1,2024-11-21 03:16:03.455857000
2024-10-25,6086,4268716066,1,516559,V,1,0,0,12,516559,0,3,4,0,34,184,3,-1,0.00,1901-01-01 00:00:00,00969001  ,6827,212.00,2024-11-05 14:01:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,6110,4957656090,1,591605,V,0,0,0,11,591605,0,0,96,0,0,184,3,0,21888.00,1901-01-01 00:00:00,999999    ,0,228.00,2024-11-03 14:34:00,8,1,2024-11-21 03:16:03.455857000
2024-10-29,5973,9830685953,1,83761,V,1,0,0,11,924408,0,3,4,0,33,184,3,-1,0.00,1901-01-01 00:00:00,332584    ,127,300.00,2024-11-05 11:49:00,1,1,2024-11-21 03:16:03.455857000
2024-10-24,6024,9225726004,1,55335,V,1,0,0,11,567562,0,3,3,0,22,184,3,0,0.00,1901-01-01 00:00:00,1149481   ,5667,280.00,2024-11-02 12:06:00,8,1,2024-11-21 03:16:03.455857000
2024-10-30,6110,4960066090,1,65782,V,1,0,0,10,591928,0,2,4,0,39,184,3,-2,0.00,1901-01-01 00:00:00,311705    ,3632,219.00,2024-11-09 17:48:00,6,1,2024-11-21 03:16:03.455857000
2024-10-20,6110,4953076090,1,590873,V,0,0,0,11,590873,0,0,96,0,0,184,3,0,21696.00,1901-01-01 00:00:00,999999    ,0,226.00,2024-10-28 19:14:00,2,1,2024-11-21 03:16:03.455857000
2024-10-21,6123,3501876103,1,48668,V,1,0,0,10,450283,0,3,3,0,40,184,3,0,0.00,1901-01-01 00:00:00,365825    ,3077,166.00,2024-11-03 16:12:00,9,1,2024-11-21 03:16:03.455857000
2024-10-21,6024,9225066004,1,40139,V,1,0,0,11,567447,0,4,4,0,35,184,3,0,0.00,1901-01-01 00:00:00,61748     ,4292,234.00,2024-10-28 14:30:00,8,1,2024-11-21 03:16:03.455857000
2024-10-29,6110,4958916090,1,46229,V,1,0,0,11,591778,0,3,3,0,2,184,3,0,0.00,1901-01-01 00:00:00,1105312   ,2352,228.00,2024-11-06 12:47:00,5,1,2024-11-21 03:16:03.455857000
2024-10-29,6101,3942586081,1,77240,V,1,0,0,12,517908,0,0,2,0,6,291,3,0,0.00,1901-01-01 00:00:00,1109247   ,2026,255.00,2024-11-09 00:00:00,8,33,2024-11-21 03:16:03.455857000
2024-10-26,5805,811475785,1,120572,V,0,0,0,11,120572,0,0,154,0,0,184,3,0,24948.00,1901-01-01 00:00:00,999999    ,0,162.00,2024-11-02 10:44:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,5957,9194365937,1,71104,V,1,0,0,11,898099,0,3,5,0,2,184,3,-2,0.00,1901-01-01 00:00:00,00971607  ,291,366.00,2024-11-03 20:15:00,4,1,2024-11-21 03:16:03.455857000
2024-10-18,6047,5492156027,1,53725,V,1,0,0,11,705654,0,4,4,0,71,184,3,0,0.00,1901-01-01 00:00:00,00956401  ,4604,230.00,2024-10-25 14:59:00,8,1,2024-11-21 03:16:03.455857000
2024-10-21,6110,4953736090,1,65672,V,1,0,0,12,590975,0,4,4,0,31,184,3,0,0.00,1901-01-01 00:00:00,67072     ,83,341.00,2024-10-28 17:09:00,1,1,2024-11-21 03:16:03.455857000
2024-10-18,6037,15415056017,1,1475877,V,0,0,0,10,1475877,0,0,102,0,0,184,3,0,26010.00,1901-01-01 00:00:00,999999    ,0,255.00,2024-10-25 20:34:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,6124,5394146104,1,48911,V,1,0,0,11,651124,0,3,3,0,18,184,3,0,0.00,1901-01-01 00:00:00,1049429   ,1563,205.00,2024-11-04 15:59:00,4,1,2024-11-21 03:16:03.455857000
2024-10-19,6117,5029416097,1,64585,V,1,0,0,11,623483,0,4,4,0,67,184,3,0,0.00,1901-01-01 00:00:00,1146153   ,3401,284.00,2024-10-27 16:56:00,6,1,2024-11-21 03:16:03.455857000
2024-10-09,5907,2786335887,1,43755,V,1,0,0,11,371195,0,5,5,0,89,495,3,0,0.00,1901-01-01 00:00:00,00825112  ,1211,204.00,2024-10-20 13:56:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,6110,4957346090,1,591543,V,0,0,0,11,591543,0,0,96,0,0,184,3,0,20640.00,1901-01-01 00:00:00,999999    ,0,215.00,2024-11-03 10:30:00,4,1,2024-11-21 03:16:03.455857000
2024-10-19,6125,2417366105,1,34510,V,1,0,0,11,327882,0,4,5,0,11,184,3,-1,0.00,1901-01-01 00:00:00,00955551  ,3758,394.00,2024-10-29 16:52:00,8,1,2024-11-21 03:16:03.455857000
2024-10-19,6125,2417366105,1,34510,V,1,0,0,11,327882,0,4,5,0,11,184,3,-1,0.00,1901-01-01 00:00:00,00955551  ,3758,394.00,2024-10-29 16:52:00,8,1,2024-11-21 03:16:03.455857000
2024-10-15,6101,3936306081,1,54938,V,1,0,0,11,516554,0,0,5,0,6,291,3,0,0.00,1901-01-01 00:00:00,1109247   ,2026,421.00,2024-10-22 00:00:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,6108,10208186088,1,91224,V,1,0,0,10,1033305,0,3,3,0,80,184,3,0,0.00,1901-01-01 00:00:00,00881915  ,6441,356.00,2024-11-03 14:05:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,5973,9829445953,1,924196,V,0,0,0,11,924196,0,0,96,0,0,184,3,0,20928.00,1901-01-01 00:00:00,999999    ,0,218.00,2024-11-03 13:49:00,5,1,2024-11-21 03:16:03.455857000
2024-10-27,6036,2250886016,1,32823,V,1,0,0,11,300194,0,2,3,0,51,184,3,-1,0.00,1901-01-01 00:00:00,336446    ,4055,179.00,2024-11-09 16:25:00,4,1,2024-11-21 03:16:03.455857000
2024-10-13,6125,2416136105,1,327602,V,0,0,0,11,327602,0,0,96,0,0,184,3,0,46944.00,1901-01-01 00:00:00,999999    ,0,489.00,2024-10-20 16:16:00,2,1,2024-11-21 03:16:03.455857000
2024-10-25,6127,4882706107,1,19909,V,1,0,0,11,577656,0,3,4,0,31,184,3,-1,0.00,1901-01-01 00:00:00,161292    ,4347,295.00,2024-11-05 11:56:00,6,1,2024-11-21 03:16:03.455857000
2024-10-11,6125,2415626105,1,29896,V,1,0,0,11,327487,0,5,5,0,43,184,3,0,0.00,1901-01-01 00:00:00,00912259  ,3721,238.00,2024-10-19 17:22:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,5907,2795565887,1,372936,V,0,0,0,11,372936,0,0,154,0,0,184,3,0,38654.00,1901-01-01 00:00:00,999999    ,0,251.00,2024-11-03 19:14:00,2,1,2024-11-21 03:16:03.455857000
2024-10-29,5973,9830845953,1,92250,V,1,0,0,10,924430,0,2,4,0,35,184,3,-2,0.00,1901-01-01 00:00:00,1101885   ,2023,395.00,2024-11-10 14:19:00,5,1,2024-11-21 03:16:03.455857000
2024-10-29,6086,4271836066,1,517096,V,1,0,0,10,517096,0,2,3,0,44,184,3,-1,0.00,1901-01-01 00:00:00,00846672  ,601,212.00,2024-11-11 19:56:00,4,1,2024-11-21 03:16:03.455857000
2024-10-28,6084,4916626064,1,577187,V,0,0,0,11,577187,0,0,128,0,0,400,3,0,107522.00,1901-01-01 00:00:00,999999    ,0,840.00,2024-11-15 12:00:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,5918,10855285898,1,993949,V,0,0,0,11,993949,0,0,115,0,0,184,3,0,39790.00,1901-01-01 00:00:00,999999    ,0,346.00,2024-11-05 15:19:00,7,1,2024-11-21 03:16:03.455857000
2024-10-12,6101,3934576081,1,516219,V,0,0,0,11,516219,0,0,102,0,0,400,3,0,29682.00,1901-01-01 00:00:00,999999    ,0,291.00,2024-10-21 14:58:00,6,1,2024-11-21 03:16:03.455857000
2024-10-23,5973,9827595953,1,79850,V,1,0,0,11,923916,0,3,3,0,34,184,3,0,0.00,1901-01-01 00:00:00,1062712   ,2856,220.00,2024-11-01 18:56:00,1,51,2024-11-21 03:16:03.455857000
2024-10-21,6124,5390486104,1,45605,V,1,0,0,11,650600,0,3,4,0,12,184,3,-1,0.00,1901-01-01 00:00:00,1119161   ,968,160.00,2024-11-03 18:04:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,6037,15422846017,1,93961,V,1,0,0,11,1477011,0,3,4,0,41,184,3,-1,0.00,1901-01-01 00:00:00,00963110  ,2604,428.00,2024-11-02 20:26:00,2,1,2024-11-21 03:16:03.455857000
2024-10-11,5828,5340565808,1,23043,V,1,0,0,11,657854,0,5,5,0,2,184,3,0,0.00,1901-01-01 00:00:00,1131419   ,4214,175.00,2024-10-19 13:29:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,6095,12513216075,1,1225745,V,0,0,0,11,1225745,0,0,102,0,0,184,3,0,22848.00,1901-01-01 00:00:00,999999    ,0,224.00,2024-11-09 14:40:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,6095,12513226075,1,1225747,V,0,0,0,11,1225747,0,0,102,0,0,184,3,0,22950.00,1901-01-01 00:00:00,999999    ,0,225.00,2024-11-15 14:44:00,7,1,2024-11-21 03:16:03.455857000
2024-10-26,6068,5444486048,1,59771,V,1,0,0,10,626951,0,3,3,0,16,184,3,0,0.00,1901-01-01 00:00:00,302913    ,1849,284.00,2024-11-05 17:54:00,3,1,2024-11-21 03:16:03.455857000
2024-10-21,5906,2382335886,1,15422,V,1,0,0,11,298579,0,4,5,0,33,184,3,-1,0.00,1901-01-01 00:00:00,1148402   ,3373,215.00,2024-10-28 18:28:00,2,1,2024-11-21 03:16:03.455857000
2024-10-21,5907,2792235887,1,30949,V,1,0,0,11,372351,0,3,3,0,13,184,3,0,0.00,1901-01-01 00:00:00,00993005  ,3903,309.00,2024-10-31 12:51:00,6,1,2024-11-21 03:16:03.455857000
2024-10-20,6044,4329996024,1,518180,V,0,0,0,11,518180,0,0,0,0,0,291,3,0,27264.00,1901-01-01 00:00:00,999999    ,0,213.00,2024-11-02 17:41:00,6,1,2024-11-21 03:16:03.455857000
2024-10-16,6085,2681306065,1,37484,V,1,0,0,11,354179,0,4,5,0,14,184,3,-1,0.00,1901-01-01 00:00:00,00993006  ,2641,155.00,2024-10-25 16:18:00,4,51,2024-11-21 03:16:03.455857000
2024-10-21,5876,8100056025856,1,941932,V,1,0,0,11,941932,0,4,5,0,25,184,3,-1,0.00,1901-01-01 00:00:00,00906400  ,5987,166.00,2024-10-28 18:36:00,3,1,2024-11-21 03:16:03.455857000
2024-10-29,5898,2649795878,1,354743,V,0,0,0,11,354743,0,0,128,0,0,184,3,0,45696.00,1901-01-01 00:00:00,999999    ,0,357.00,2024-11-15 16:45:00,6,1,2024-11-21 03:16:03.455857000
2024-10-29,5898,2649795878,1,354743,V,0,0,0,11,354743,0,0,128,0,0,184,3,0,45696.00,1901-01-01 00:00:00,999999    ,0,357.00,2024-11-15 16:45:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,6095,12498116075,1,140434,T,1,0,0,10,1223551,0,5,0,0,67,184,1,5,0.00,1901-01-01 00:00:00,00891305  ,176,481.00,2024-10-20 13:32:00,7,1,2024-11-21 03:16:03.455857000
2024-10-13,6095,12498116075,1,140434,T,1,0,0,10,1223551,0,5,0,0,67,184,1,5,0.00,1901-01-01 00:00:00,00891305  ,176,481.00,2024-10-20 13:32:00,7,1,2024-11-21 03:16:03.455857000
2024-10-16,6098,6416836078,1,73768,V,1,0,0,10,756279,0,4,5,0,66,184,3,-1,0.00,1901-01-01 00:00:00,1125517   ,1472,225.00,2024-10-27 16:06:00,3,1,2024-11-21 03:16:03.455857000
2024-10-22,5907,2792795887,1,43985,V,1,0,0,11,372442,0,0,3,0,69,291,3,0,0.00,1901-01-01 00:00:00,00925606  ,605,483.00,2024-11-03 00:00:00,6,1,2024-11-21 03:16:03.455857000
2024-10-09,6071,3345096051,1,48818,V,1,0,0,10,419175,0,5,6,0,43,184,3,-1,0.00,1901-01-01 00:00:00,00957405  ,8193,384.00,2024-10-20 13:04:00,4,1,2024-11-21 03:16:03.455857000
2024-10-20,6101,3938416081,1,516998,V,0,0,0,11,516998,0,0,154,0,0,184,3,0,31108.00,1901-01-01 00:00:00,999999    ,0,202.00,2024-10-29 13:12:00,2,1,2024-11-21 03:16:03.455857000
2024-10-30,6038,3658356018,1,38210,V,1,0,0,11,436485,0,2,2,0,27,184,3,0,0.00,1901-01-01 00:00:00,96895     ,1603,217.00,2024-11-10 20:05:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,6127,4884536107,1,58529,V,1,0,0,10,577971,0,3,2,0,37,184,3,1,0.00,1901-01-01 00:00:00,1008506   ,895,244.00,2024-11-03 18:25:00,5,1,2024-11-21 03:16:03.455857000
2024-10-17,5907,2790685887,1,54644,V,1,0,0,11,372046,0,4,5,0,89,184,3,-1,0.00,1901-01-01 00:00:00,00825112  ,3877,167.00,2024-10-25 15:03:00,4,1,2024-11-21 03:16:03.455857000
2024-10-12,5834,13035255814,1,1262053,V,1,0,0,11,1262053,0,5,5,0,115,184,3,0,0.00,1901-01-01 00:00:00,00888801  ,3870,346.00,2024-10-22 15:16:00,5,1,2024-11-21 03:16:03.455857000
2024-10-12,5834,13035255814,1,1262053,V,1,0,0,11,1262053,0,5,5,0,115,184,3,0,0.00,1901-01-01 00:00:00,00888801  ,3870,346.00,2024-10-22 15:16:00,5,1,2024-11-21 03:16:03.455857000
2024-10-20,5834,13044485814,1,152144,V,1,0,0,11,1263457,0,4,4,0,60,184,3,0,0.00,1901-01-01 00:00:00,00965407  ,985,172.00,2024-10-28 20:19:00,5,1,2024-11-21 03:16:03.455857000
2024-10-28,6110,4958676090,1,591747,V,0,0,0,11,591747,0,0,154,0,0,184,3,0,28798.00,1901-01-01 00:00:00,999999    ,0,187.00,2024-11-04 20:04:00,5,1,2024-11-21 03:16:03.455857000
2024-10-27,6124,5394126104,1,54179,V,1,0,0,11,651120,0,2,2,0,35,184,3,0,0.00,1901-01-01 00:00:00,978529    ,1837,170.00,2024-11-09 15:36:00,9,1,2024-11-21 03:16:03.455857000
2024-10-10,6132,1781246112,1,7548,V,1,0,0,11,236954,0,0,6,0,29,291,3,-1,0.00,1901-01-01 00:00:00,00955550  ,1464,262.00,2024-10-19 00:00:00,3,1,2024-11-21 03:16:03.455857000
2024-10-27,6084,4915756064,1,38658,V,1,0,0,11,577059,0,2,2,0,41,184,3,0,0.00,1901-01-01 00:00:00,366196    ,4959,277.00,2024-11-09 11:47:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,5826,2626115806,1,30843,V,1,0,0,11,298934,0,3,5,0,14,184,3,-2,0.00,1901-01-01 00:00:00,977918    ,1755,200.00,2024-11-03 19:00:00,5,1,2024-11-21 03:16:03.455857000
2024-10-25,6124,5392726104,1,650920,V,0,0,0,11,650920,0,0,72,0,0,184,3,0,18432.00,1901-01-01 00:00:00,999999    ,0,256.00,2024-11-06 12:02:00,3,1,2024-11-21 03:16:03.455857000
2024-10-13,3564,15081243544,1,117564,V,1,0,0,11,1165202,0,5,5,0,105,184,3,0,0.00,1901-01-01 00:00:00,00823202  ,7804,403.00,2024-10-20 15:53:00,6,1,2024-11-21 03:16:03.455857000
2024-10-12,3125,851153105,1,110348,V,0,0,0,11,110348,0,0,52,0,0,184,3,0,11700.00,1901-01-01 00:00:00,999999    ,0,225.00,2024-10-19 17:15:00,4,1,2024-11-21 03:16:03.455857000
2024-10-17,3632,18794213612,1,188076,V,1,0,0,11,1745676,0,4,4,0,69,184,3,0,0.00,1901-01-01 00:00:00,00971801  ,9164,204.00,2024-10-26 17:23:00,7,1,2024-11-21 03:16:03.455857000
2024-10-13,2882,8325462862,1,79282,V,1,0,0,10,634596,0,5,5,0,91,184,3,0,0.00,1901-01-01 00:00:00,00919201  ,329,320.00,2024-10-20 16:49:00,3,1,2024-11-21 03:16:03.455857000
2024-10-13,3056,9539783036,1,794372,V,0,0,0,12,794372,0,0,102,0,0,184,3,0,22950.00,1901-01-01 00:00:00,999999    ,0,225.00,2024-10-30 17:28:00,6,1,2024-11-21 03:16:03.455857000
2024-10-15,3564,15082783544,1,98959,V,1,0,0,11,1165452,0,4,4,0,42,184,3,0,0.00,1901-01-01 00:00:00,00888810  ,6172,195.00,2024-10-27 12:07:00,3,1,2024-11-21 03:16:03.455857000
2024-10-11,2934,7861042914,1,73756,V,1,0,0,10,597007,0,5,5,0,15,184,3,0,0.00,1901-01-01 00:00:00,1117360   ,1674,246.00,2024-10-19 19:19:00,7,1,2024-11-21 03:16:03.455857000
2024-10-11,3056,9538863036,1,794198,V,1,0,0,11,794198,0,5,4,0,101,184,1,1,0.00,1901-01-01 00:00:00,00098     ,2213,250.00,2024-10-19 09:33:00,4,1,2024-11-21 03:16:03.455857000
2024-10-11,3027,14128273007,1,789778,V,0,0,0,11,789778,0,0,154,0,0,184,3,0,26642.00,1901-01-01 00:00:00,999999    ,0,173.00,2024-10-24 17:41:00,4,1,2024-11-21 03:16:03.455857000
2024-10-13,3323,3003743303,1,328322,V,0,0,0,11,328322,0,0,154,0,0,184,3,0,37422.00,1901-01-01 00:00:00,999999    ,0,243.00,2024-11-01 16:57:00,7,1,2024-11-21 03:16:03.455857000
2024-10-20,2798,13144322778,1,1044427,V,1,0,0,11,1044427,0,0,0,0,45,291,3,0,0.00,1901-01-01 00:00:00,1138394   ,2570,383.00,2024-10-30 00:00:00,1,1,2024-11-21 03:16:03.455857000
2024-10-13,3182,14827243162,1,116026,V,1,0,0,11,1191187,0,4,4,0,89,184,3,0,0.00,1901-01-01 00:00:00,00823205  ,4879,372.00,2024-10-26 15:12:00,4,1,2024-11-21 03:16:03.455857000
2024-10-13,3182,14827243162,1,116026,V,1,0,0,11,1191187,0,4,4,0,89,184,3,0,0.00,1901-01-01 00:00:00,00823205  ,4879,372.00,2024-10-26 15:12:00,4,1,2024-11-21 03:16:03.455857000
2024-10-19,3381,339003361,1,56472,V,0,0,0,11,56472,0,0,154,0,0,184,3,0,44508.00,1901-01-01 00:00:00,999999    ,0,289.00,2024-10-26 19:18:00,9,1,2024-11-21 03:16:03.455857000
2024-10-19,3535,15806463515,1,1390618,V,0,0,0,11,1390618,0,0,54,0,0,184,3,0,19980.00,1901-01-01 00:00:00,999999    ,0,370.00,2024-10-31 18:39:00,6,1,2024-11-21 03:16:03.455857000
2024-10-21,3632,18801043612,1,1746709,V,0,0,0,11,1746709,0,0,78,0,0,400,3,0,43056.00,1901-01-01 00:00:00,999999    ,0,552.00,2024-11-02 15:40:00,4,1,2024-11-21 03:16:03.455857000
2024-10-21,3441,18148953421,1,175298,V,1,0,0,12,1352206,0,3,4,0,81,184,3,-1,0.00,1901-01-01 00:00:00,317920    ,2828,652.00,2024-11-03 19:00:00,5,1,2024-11-21 03:16:03.455857000
2024-10-21,3632,18801793612,1,1746808,V,0,0,0,11,1746808,0,0,102,0,0,184,3,0,34782.00,1901-01-01 00:00:00,999999    ,0,341.00,2024-10-28 19:45:00,4,1,2024-11-21 03:16:03.455857000
2024-10-21,3632,18801213612,1,162679,V,1,0,0,11,1746728,0,4,4,0,49,400,3,0,0.00,1901-01-01 00:00:00,00922507  ,5456,523.00,2024-10-28 16:17:00,9,1,2024-11-21 03:16:03.455857000
2024-10-20,3313,2769163293,1,48986,V,1,0,0,11,322214,0,4,2,0,57,184,1,2,0.00,1901-01-01 00:00:00,980647    ,6844,226.00,2024-10-28 17:40:00,6,1,2024-11-21 03:16:03.455857000
2024-10-16,3441,18142673421,1,159443,V,1,0,0,11,1351197,0,4,5,0,76,184,3,-1,0.00,1901-01-01 00:00:00,1149446   ,7256,202.00,2024-10-28 13:03:00,1,1,2024-11-21 03:16:03.455857000
2024-10-18,2798,13143022778,1,1044157,V,0,0,0,11,1044157,0,0,0,0,0,291,3,0,21984.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-10-30 19:51:00,2,1,2024-11-21 03:16:03.455857000
2024-10-14,3328,13318863308,1,81533,V,1,0,0,11,752457,0,5,5,0,19,400,3,0,0.00,1901-01-01 00:00:00,00056     ,2236,394.00,2024-10-22 18:34:00,4,1,2024-11-21 03:16:03.455857000
2024-10-11,3163,1839303143,1,220535,V,0,0,0,11,220535,0,0,96,0,0,184,3,0,21888.00,1901-01-01 00:00:00,999999    ,0,228.00,2024-10-23 13:54:00,9,1,2024-11-21 03:16:03.455857000
2024-10-23,3459,226073439,1,38309,V,0,0,0,11,38309,0,0,154,0,0,184,3,0,71302.00,1901-01-01 00:00:00,999999    ,0,463.00,2024-11-02 20:40:00,1,1,2024-11-21 03:16:03.455857000
2024-10-23,3496,14232973476,1,19412,V,1,0,0,11,1244787,0,3,4,0,172,184,3,-1,0.00,1901-01-01 00:00:00,00927405  ,6350,182.00,2024-11-05 19:03:00,3,1,2024-11-21 03:16:03.455857000
2024-10-19,3281,4966023261,1,514398,V,0,0,0,10,514398,0,0,102,0,0,184,3,0,16830.00,1901-01-01 00:00:00,999999    ,0,165.00,2024-10-31 17:42:00,7,1,2024-11-21 03:16:03.455857000
2024-10-16,3496,14225263476,1,1243459,V,0,0,0,11,1243459,0,0,96,0,0,184,3,0,21984.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-10-25 15:02:00,9,1,2024-11-21 03:16:03.455857000
2024-10-20,3509,9611943489,1,86479,V,1,0,0,10,771425,0,3,4,0,87,184,3,-1,0.00,1901-01-01 00:00:00,00835104  ,148,562.00,2024-11-02 18:54:00,5,1,2024-11-21 03:16:03.455857000
2024-10-15,3331,1027403311,1,15300,V,1,0,0,12,135751,0,4,4,0,72,184,3,0,0.00,1901-01-01 00:00:00,00822105  ,8053,312.00,2024-10-26 15:16:00,3,1,2024-11-21 03:16:03.455857000
2024-10-26,3467,8635453447,1,751151,V,0,0,0,11,751151,0,0,0,0,0,291,3,0,26496.00,1901-01-01 00:00:00,999999    ,0,207.00,2024-11-07 15:42:00,2,1,2024-11-21 03:16:03.455857000
2024-10-24,2798,13146892778,1,79724,V,1,0,0,11,1044886,0,3,4,0,44,184,3,-1,0.00,1901-01-01 00:00:00,1155436   ,896,200.00,2024-11-04 18:00:00,8,1,2024-11-21 03:16:03.455857000
2024-10-24,2895,20518692875,1,160507,V,1,0,0,11,1742056,0,3,3,0,45,184,3,0,0.00,1901-01-01 00:00:00,00957608  ,5116,298.00,2024-11-04 18:18:00,7,1,2024-11-21 03:16:03.455857000
2024-10-26,3182,14842543162,1,143903,V,1,0,0,12,1193547,0,3,0,0,101,184,1,3,0.00,1901-01-01 00:00:00,00823203  ,917,336.00,2024-11-04 19:51:00,8,51,2024-11-21 03:16:03.455857000
2024-10-22,3195,20867973175,1,120913,V,1,0,0,11,1321117,0,3,3,0,13,184,3,0,0.00,1901-01-01 00:00:00,00009     ,9461,219.00,2024-11-02 12:22:00,4,1,2024-11-21 03:16:03.455857000
2024-10-20,3323,3007693303,1,328906,V,0,0,0,11,328906,0,0,154,0,0,184,3,0,23716.00,1901-01-01 00:00:00,999999    ,0,154.00,2024-11-02 15:25:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,3402,8920353382,1,730729,V,0,0,0,11,730729,0,0,154,0,0,184,3,0,30800.00,1901-01-01 00:00:00,999999    ,0,200.00,2024-11-15 12:51:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,3140,8178793120,1,538923,V,0,0,0,11,538923,0,0,52,0,0,184,3,0,36192.00,1901-01-01 00:00:00,999999    ,0,696.00,2024-11-08 15:52:00,2,1,2024-11-21 03:16:03.455857000
2024-10-20,3331,1030053311,1,136131,V,0,0,0,11,136131,0,0,154,0,0,184,3,0,27412.00,1901-01-01 00:00:00,999999    ,0,178.00,2024-10-27 15:54:00,7,1,2024-11-21 03:16:03.455857000
2024-10-10,3535,15797633515,1,139166,V,1,0,0,10,1389342,0,5,7,0,3,184,3,-2,0.00,1901-01-01 00:00:00,00996606  ,4978,192.00,2024-10-22 12:03:00,8,1,2024-11-21 03:16:03.455857000
