vta_can,id_tip_car,cve_art,imp_sob,man_vta,dig_over,or_vta,stat_per_vta,ges_vta,cla_vta,din_ipe,gci_oid,fec_arb,mto_vta,imp_doc,fec_ibo,vta_clas,stat_car_vta,ser_id_car,pag_car,pag_car_tx,rut_abt,nov_abt,fid_dpt,fec_ctd,man_abt,man_otor_vta
173144,4000,31060794,9797.00,261.00,5,1376669695,1,0,0,2024-10-25 12:27:00,1,2024-11-21 03:16:03.455857000,19296.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-15 12:27:00,0,0.00
309984,4000,31060794,5113.00,403.00,8,2224599560,1,0,0,2024-11-13 17:25:00,1,2024-11-21 03:16:03.455857000,14612.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20956.00,0,0,0,2024-10-28 17:25:00,52,0.00
17208,9266,31059608,3247.00,498.00,9,552408538,1,0,0,2024-11-03 13:49:00,1,2024-11-21 03:16:03.455857000,12246.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1494.00,0,0,0,2024-11-19 00:16:00,3,11454.00
819761,4000,31060787,5685.00,489.00,1,5154712135,1,0,0,2024-11-06 17:46:00,1,2024-11-21 03:16:03.455857000,15184.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,25428.00,0,0,0,2024-10-30 17:46:00,52,0.00
37807,8251,31060794,9509.00,339.00,1,1765179485,1,0,0,2024-11-02 18:24:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1017.00,0,0,0,2024-11-17 00:19:00,3,31527.00
37807,8251,31060787,6736.00,339.00,1,1765179485,1,0,0,2024-11-02 18:24:00,1,2024-11-21 03:16:03.455857000,13536.00,2699.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1017.00,0,0,0,2024-11-17 00:19:00,3,31527.00
116949,8339,31060787,7519.00,361.00,1,12961388701,1,0,0,2024-11-02 17:26:00,1,2024-11-21 03:16:03.455857000,17018.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1083.00,0,0,0,2024-11-17 00:28:00,3,17689.00
491589,4000,31059608,7645.00,187.00,5,3768502110,1,0,0,2024-11-03 16:23:00,1,2024-11-21 03:16:03.455857000,15744.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,17952.00,0,0,0,2024-10-25 16:23:00,96,0.00
75504,9172,31059608,12359.00,214.00,1,5669752183,1,0,0,2024-11-02 19:39:00,1,2024-11-21 03:16:03.455857000,19558.00,2800.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,856.00,0,0,0,2024-11-17 00:33:00,4,32100.00
60548,9696,31060787,12925.00,325.00,3,2535672136,1,0,0,2024-11-04 14:21:00,1,2024-11-21 03:16:03.455857000,22424.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1037.00,0,0,0,2024-11-19 00:20:00,3,32113.00
383248,4000,31060794,13157.00,247.00,3,2825472055,1,0,0,2024-11-01 11:19:00,1,2024-11-21 03:16:03.455857000,22656.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-19 11:19:00,0,0.00
67607,8275,31059608,15025.00,231.00,4,9437732170,1,0,0,2024-11-09 14:15:00,1,2024-11-21 03:16:03.455857000,24024.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,693.00,0,0,0,2024-11-16 00:56:00,3,34881.00
214025,4000,31059608,5275.00,370.00,9,1654799554,1,0,0,2024-11-14 18:21:00,1,2024-11-21 03:16:03.455857000,14274.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14430.00,0,0,0,2024-10-28 18:22:00,39,0.00
1216140,4000,31060787,15899.00,162.00,8,19865965678,1,0,0,2024-10-30 17:46:00,1,2024-11-21 03:16:03.455857000,25398.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,24948.00,0,0,0,2024-10-15 17:47:00,154,0.00
57953,4000,31060794,11105.00,389.00,1,345185697,1,0,0,2024-10-26 18:29:00,1,2024-11-21 03:16:03.455857000,20604.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,39680.00,0,0,0,2024-10-19 18:29:00,102,0.00
40728,8057,31060787,11909.00,223.00,5,4975705648,1,0,0,2024-10-27 11:25:00,1,2024-11-21 03:16:03.455857000,21408.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,892.00,0,0,0,2024-11-18 00:30:00,4,20516.00
55046,9759,31060794,16835.00,345.00,2,9920405393,1,0,0,2024-10-28 17:26:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1380.00,0,0,0,2024-11-20 22:11:00,4,51750.00
55046,9759,31060787,16835.00,345.00,2,9920405393,1,0,0,2024-10-28 17:26:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1380.00,0,0,0,2024-11-20 22:11:00,4,51750.00
71115,8697,31060794,16835.00,383.00,5,12020535542,1,0,0,2024-10-19 14:04:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1915.00,0,0,0,2024-11-17 00:31:00,5,57067.00
71115,8697,31060787,14909.00,383.00,5,12020535542,1,0,0,2024-10-19 14:04:00,1,2024-11-21 03:16:03.455857000,23408.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1915.00,0,0,0,2024-11-17 00:31:00,5,57067.00
92345,9789,31059608,16257.00,187.00,7,12549035665,1,0,0,2024-11-02 13:52:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,561.00,0,0,0,2024-11-19 00:57:00,3,28237.00
57880,4000,31059608,6821.00,245.00,8,344815697,1,0,0,2024-11-01 18:04:00,1,2024-11-21 03:16:03.455857000,14820.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,19110.00,0,0,0,2024-10-18 18:05:00,78,0.00
817000,4000,31059608,15425.00,403.00,2,12502485720,1,0,0,2024-11-07 18:44:00,1,2024-11-21 03:16:03.455857000,24424.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,57226.00,0,0,0,2024-10-23 18:45:00,142,0.00
972039,8944,31060794,10595.00,253.00,7,9917005393,1,0,0,2024-10-25 12:48:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1265.00,0,0,0,2024-11-16 00:33:00,5,24541.00
4421,8905,31059608,15025.00,160.00,2,6699345396,1,0,0,2024-11-08 10:51:00,1,2024-11-21 03:16:03.455857000,24024.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,640.00,0,0,0,2024-11-16 00:21:00,4,24000.00
392887,8947,31060787,9701.00,322.00,2,3132535424,1,0,0,2024-10-28 09:55:00,1,2024-11-21 03:16:03.455857000,19200.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1288.00,0,0,0,2024-11-19 00:22:00,4,29626.00
26617,8016,31060787,9701.00,283.00,7,12504385720,1,0,0,2024-11-04 19:51:00,1,2024-11-21 03:16:03.455857000,19200.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,849.00,0,0,0,2024-11-18 00:22:00,3,26319.00
752134,4000,31060794,16989.00,172.00,7,16364005267,1,0,0,2024-10-22 13:04:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26488.00,0,0,0,2024-10-15 13:04:00,154,0.00
26246,4000,31059608,6985.00,258.00,9,164905655,1,0,0,2024-11-15 14:37:00,1,2024-11-21 03:16:03.455857000,15984.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,18576.00,0,0,0,2024-10-27 14:37:00,72,0.00
114791,9935,31059608,7998.00,335.00,3,12399715416,1,0,0,2024-11-03 13:08:00,1,2024-11-21 03:16:03.455857000,15198.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1340.00,0,0,0,2024-11-18 00:33:00,4,32830.00
44308,8947,31059608,11449.00,248.00,6,3135275424,1,2,0,2024-11-03 15:07:00,1,2024-11-21 03:16:03.455857000,20448.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,9.00,744.00,0,0,0,2024-11-18 00:21:00,3,23064.00
72552,9759,31060794,10799.00,227.00,4,9916255393,1,0,0,2024-10-25 16:39:00,1,2024-11-21 03:16:03.455857000,20298.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,908.00,0,0,0,2024-11-16 00:33:00,4,22246.00
123954,9789,31059608,11101.00,232.00,6,12550425665,1,0,1,2024-11-03 19:00:00,1,2024-11-21 03:16:03.455857000,20100.00,1000.00,2024-11-21 04:08:10.371061000,V,IN    ,0,0.00,0.00,0,0,0,2024-11-18 01:00:00,0,22272.00
20604,9312,31059608,6337.00,213.00,9,9925245393,1,0,0,2024-11-08 10:29:00,1,2024-11-21 03:16:03.455857000,15336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,852.00,0,0,0,2024-11-18 00:33:00,4,14484.00
78057,8304,31059608,9361.00,252.00,5,8742705241,1,0,0,2024-11-08 10:12:00,1,2024-11-21 03:16:03.455857000,18360.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,281.00,0,0,0,2024-11-15 00:28:00,1,25423.00
150266,9225,31059608,13561.00,140.00,3,16498475717,1,0,0,2024-10-26 10:17:00,1,2024-11-21 03:16:03.455857000,21560.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,560.00,0,0,0,2024-11-17 00:55:00,4,21000.00
34425,9933,31059608,15949.00,188.00,3,5379525351,1,0,0,2024-11-09 17:04:00,1,2024-11-21 03:16:03.455857000,24948.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,564.00,0,0,0,2024-11-17 00:24:00,3,28388.00
862501,9695,31060794,10595.00,294.00,7,12403125270,1,0,0,2024-11-01 17:52:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1176.00,0,0,0,2024-11-16 00:25:00,4,28812.00
163997,8222,31060794,10595.00,598.00,8,17662165762,1,0,0,2024-11-10 13:08:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,598.00,0,0,0,2024-11-18 00:12:39,1,60398.00
163997,8222,31059608,6024.00,598.00,8,17662165762,1,0,0,2024-11-10 13:08:00,1,2024-11-21 03:16:03.455857000,11424.00,4599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,598.00,0,0,0,2024-11-18 00:12:39,1,60398.00
101508,8600,31060794,7396.00,172.00,6,16992285283,1,0,0,2024-11-03 18:47:00,1,2024-11-21 03:16:03.455857000,16895.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,516.00,0,0,0,2024-11-17 00:39:00,3,17028.00
34766,9045,31060787,9453.00,176.00,8,1971579466,1,0,0,2024-10-31 10:39:00,1,2024-11-21 03:16:03.455857000,18952.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,704.00,0,0,0,2024-11-14 00:17:00,4,17248.00
26386,8347,31059608,4378.00,351.00,4,2920752070,1,0,0,2024-11-03 18:39:00,1,2024-11-21 03:16:03.455857000,13377.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1053.00,0,0,0,2024-11-18 00:22:00,3,12636.00
78086,8401,31059608,7615.00,276.00,5,4013452165,1,0,0,2024-11-10 14:32:00,1,2024-11-21 03:16:03.455857000,16614.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1104.00,0,0,0,2024-11-17 00:22:00,4,20424.00
42791,9148,31060794,10595.00,383.00,2,3561429503,1,0,0,2024-11-03 20:37:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1915.00,0,0,0,2024-11-20 00:19:00,5,37151.00
93835,9957,31060787,7133.00,312.00,1,6730172123,1,0,0,2024-11-10 20:43:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,624.00,0,0,0,2024-11-19 00:27:00,2,21840.00
94953,9544,31059608,10735.00,253.00,1,8303449650,1,0,0,2024-11-11 11:06:00,1,2024-11-21 03:16:03.455857000,19734.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,9.00,506.00,0,0,0,2024-11-19 00:29:00,2,19228.00
19607,8477,31059608,9557.00,178.00,9,132689316,1,0,0,2024-11-04 19:53:00,1,2024-11-21 03:16:03.455857000,18556.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,534.00,0,0,0,2024-11-18 00:17:00,3,17622.00
21001,9040,31059608,8953.00,213.00,7,1848989568,1,0,0,2024-11-03 18:13:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,639.00,0,0,0,2024-11-17 00:18:00,3,19809.00
38465,8993,31059608,9973.00,216.00,2,2481189504,1,0,0,2024-11-04 18:16:00,51,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,648.00,0,0,0,2024-11-18 00:20:00,3,21384.00
203347,4000,31060794,9701.00,230.00,5,1409159477,1,0,0,2024-11-03 17:44:00,1,2024-11-21 03:16:03.455857000,19200.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-27 17:44:00,0,0.00
102606,9563,31059608,9973.00,216.00,4,6500499486,1,0,0,2024-11-03 14:15:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,864.00,0,0,0,2024-11-20 14:09:00,4,21168.00
923058,4000,31059608,10789.00,320.00,9,8089688765,1,0,0,2024-11-10 18:20:00,1,2024-11-21 03:16:03.455857000,19788.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,32640.00,0,0,0,2024-10-26 18:20:00,102,0.00
91025,9620,31060787,6583.00,295.00,1,8508752723,1,0,0,2024-10-21 16:58:00,1,2024-11-21 03:16:03.455857000,16082.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1475.00,0,0,0,2024-11-19 00:24:00,5,19765.00
1458996,4000,31060787,16835.00,241.00,7,16884372545,1,0,0,2024-10-22 20:47:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,37114.00,0,0,0,2024-10-09 20:47:00,154,0.00
165910,8875,31060794,7133.00,257.00,1,19435582752,1,0,0,2024-10-19 18:28:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1285.00,0,0,0,2024-11-18 00:49:00,5,17219.00
999817,4000,31060787,7363.00,249.00,9,15425552558,1,0,0,2024-10-20 14:14:00,1,2024-11-21 03:16:03.455857000,15912.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,19422.00,0,0,0,2024-10-13 14:14:00,78,0.00
1217299,4000,31059608,4529.00,261.00,9,19874465678,1,0,0,2024-11-02 14:41:00,1,2024-11-21 03:16:03.455857000,13528.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,12528.00,0,0,0,2024-10-26 14:42:00,48,0.00
22027,9711,31060794,16835.00,236.00,9,5379595351,1,1,1,2024-11-09 18:20:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,8.00,214.00,0,0,0,2024-11-17 00:23:00,0,36130.00
974675,9287,31059608,7998.00,370.00,6,12402415416,1,0,0,2024-11-11 15:57:00,1,2024-11-21 03:16:03.455857000,15198.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1110.00,0,0,0,2024-11-19 00:31:00,3,36630.00
75092,9562,31060794,10799.00,403.00,6,12029795636,1,0,0,2024-10-20 19:01:00,1,2024-11-21 03:16:03.455857000,20298.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2015.00,0,0,0,2024-11-17 00:26:00,5,39091.00
75092,9562,31060787,10799.00,403.00,6,12029795636,1,0,0,2024-10-20 19:01:00,1,2024-11-21 03:16:03.455857000,20298.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2015.00,0,0,0,2024-11-17 00:26:00,5,39091.00
852421,4000,31059608,12820.00,344.00,3,8674575746,1,0,0,2024-11-02 13:59:00,1,2024-11-21 03:16:03.455857000,20020.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,52976.00,0,0,0,2024-10-26 13:59:00,154,0.00
87110,8420,31059608,7197.00,151.00,8,10646055131,1,0,0,2024-10-28 17:47:00,1,2024-11-21 03:16:03.455857000,15196.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,755.00,0,0,0,2024-11-18 00:32:00,5,13741.00
18802,9166,31059608,13615.00,167.00,2,10654135131,1,0,0,2024-11-03 13:10:00,1,2024-11-21 03:16:03.455857000,21714.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,501.00,0,0,0,2024-11-17 00:32:00,3,22545.00
1469098,4000,31059608,9145.00,215.00,3,16527265063,1,0,0,2024-11-09 19:31:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20640.00,0,0,0,2024-10-30 19:31:00,96,0.00
33963,9950,31060794,6629.00,463.00,9,16523645063,1,0,0,2024-11-03 00:00:00,1,2024-11-21 03:16:03.455857000,16128.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1389.00,0,0,0,2024-11-20 00:00:00,3,31947.00
33963,9950,31060787,5288.00,463.00,9,16523645063,1,0,0,2024-11-03 00:00:00,1,2024-11-21 03:16:03.455857000,12888.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1389.00,0,0,0,2024-11-20 00:00:00,3,31947.00
132903,9718,31060787,7133.00,291.00,9,9452797676,1,0,0,2024-10-20 00:00:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1455.00,0,0,0,2024-11-20 00:00:00,5,19497.00
577168,9956,31060794,1156.00,435.00,9,4840308192,1,0,0,2024-10-26 19:00:00,1,2024-11-21 03:16:03.455857000,10655.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1740.00,0,0,0,2024-11-17 00:25:00,4,3915.00
1548420,4000,31060794,9653.00,427.00,9,22193348507,1,0,0,2024-10-30 21:20:00,1,2024-11-21 03:16:03.455857000,38304.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,40992.00,0,0,0,2024-10-15 21:20:00,96,0.00
757198,4000,31060787,6629.00,253.00,1,11482668303,1,0,0,2024-10-28 19:32:00,1,2024-11-21 03:16:03.455857000,16128.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-18 19:32:00,0,0.00
431281,4000,31059608,11201.00,185.00,6,3226518501,1,0,0,2024-10-27 10:56:00,1,2024-11-21 03:16:03.455857000,19200.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,23680.00,0,0,0,2024-10-12 10:56:00,128,0.00
998844,4000,31060794,10949.00,256.00,3,8646427692,1,0,0,2024-11-01 10:08:00,1,2024-11-21 03:16:03.455857000,20448.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,24576.00,0,0,0,2024-10-21 10:08:00,96,0.00
998653,4000,31060794,10595.00,419.00,5,8645387692,1,0,0,2024-10-26 14:38:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,42738.00,0,0,0,2024-10-19 14:38:00,102,0.00
998653,4000,31060787,9453.00,419.00,5,8645387692,1,0,0,2024-10-26 14:38:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,42738.00,0,0,0,2024-10-19 14:38:00,102,0.00
77041,8586,31060787,5529.00,465.00,6,9223437977,1,0,0,2024-10-27 17:07:00,1,2024-11-21 03:16:03.455857000,15028.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1860.00,0,0,0,2024-11-17 00:33:00,4,22320.00
1407641,4000,31060794,3693.00,77.00,5,11977418138,1,0,0,2024-10-27 14:09:00,1,2024-11-21 03:16:03.455857000,13192.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,7392.00,0,0,0,2024-10-16 14:09:00,96,0.00
76949,8587,31060794,10595.00,274.00,1,9214247977,1,0,0,2024-10-19 16:21:00,51,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1370.00,0,0,0,2024-11-16 00:32:00,5,26578.00
57257,8399,31060794,15167.00,199.00,3,5931818017,1,0,0,2024-10-25 12:03:00,1,2024-11-21 03:16:03.455857000,23716.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,995.00,0,0,0,2024-11-16 00:28:00,5,29651.00
90893,9171,31059608,7457.00,221.00,8,11974268138,1,0,0,2024-10-23 00:00:00,1,2024-11-21 03:16:03.455857000,15456.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1105.00,0,0,0,2024-11-20 00:00:00,5,20111.00
814657,4000,31060787,10959.00,220.00,6,6943567650,1,0,0,2024-10-27 21:00:00,1,2024-11-21 03:16:03.455857000,20458.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,21120.00,0,0,0,2024-10-15 21:00:00,96,0.00
1549656,4000,31059608,11055.00,242.00,2,22200938507,1,0,0,2024-11-06 20:12:00,1,2024-11-21 03:16:03.455857000,20054.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,23232.00,0,0,0,2024-10-25 20:12:00,96,0.00
64312,8231,31059608,9145.00,215.00,1,4846758192,1,0,0,2024-11-03 16:08:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,645.00,0,0,0,2024-11-17 00:24:00,3,19995.00
418005,4000,31060787,11105.00,264.00,3,3563579503,1,0,0,2024-11-02 15:43:00,1,2024-11-21 03:16:03.455857000,20604.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26928.00,0,0,0,2024-10-24 15:44:00,102,0.00
116300,8904,31060787,10595.00,228.00,5,9340859425,1,0,0,2024-11-08 18:52:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,684.00,0,0,0,2024-11-15 00:26:00,3,22572.00
24128,9631,31060794,12625.00,379.00,1,1562879699,1,0,0,2024-11-06 17:19:00,1,2024-11-21 03:16:03.455857000,22124.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1516.00,0,0,0,2024-11-20 15:33:00,4,37142.00
24128,9631,31060787,9934.00,379.00,1,1562879699,1,0,0,2024-11-06 17:19:00,1,2024-11-21 03:16:03.455857000,17534.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1516.00,0,0,0,2024-11-20 15:33:00,4,37142.00
3596,9940,31059608,6985.00,230.00,5,1147119698,1,0,0,2024-11-05 18:23:00,1,2024-11-21 03:16:03.455857000,15984.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,921.00,0,0,0,2024-11-20 14:17:00,4,15639.00
10915,8990,31059608,11701.00,180.00,8,3567349503,1,0,0,2024-11-10 17:07:00,1,2024-11-21 03:16:03.455857000,20700.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,540.00,0,0,0,2024-11-18 00:20:00,3,20160.00
417669,4000,31060794,7565.00,290.00,7,3561099503,1,0,0,2024-11-02 17:52:00,1,2024-11-21 03:16:03.455857000,17064.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20880.00,0,0,0,2024-10-21 17:52:00,72,0.00
6081,9286,31060794,11607.00,233.00,1,2798249482,1,0,0,2024-11-08 18:58:00,1,2024-11-21 03:16:03.455857000,21106.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,899.00,0,0,0,2024-11-16 00:18:00,3,22867.00
999548,4000,31059608,12820.00,339.00,2,8650027692,1,0,0,2024-11-16 10:02:00,1,2024-11-21 03:16:03.455857000,20020.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,52206.00,0,0,0,2024-10-28 10:02:00,154,0.00
39417,9756,31059608,9337.00,191.00,5,3570328504,1,0,0,2024-11-01 19:04:00,1,2024-11-21 03:16:03.455857000,18336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,573.00,0,0,0,2024-11-19 00:20:00,3,17763.00
151,8939,31059608,4969.00,332.00,3,2530128177,1,0,0,2024-11-03 10:55:00,1,2024-11-21 03:16:03.455857000,13968.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1660.00,0,0,0,2024-11-18 00:18:00,5,14276.00
997244,4000,31060794,11365.00,326.00,2,8637697692,1,0,0,2024-11-03 20:07:00,1,2024-11-21 03:16:03.455857000,20864.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,41728.00,0,0,0,2024-10-15 20:07:00,128,0.00
997244,4000,31060787,11365.00,326.00,2,8637697692,1,0,0,2024-11-03 20:07:00,1,2024-11-21 03:16:03.455857000,20864.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,41728.00,0,0,0,2024-10-15 20:07:00,128,0.00
57197,9953,31060794,12125.00,243.00,1,8641157692,1,0,0,2024-10-20 15:45:00,1,2024-11-21 03:16:03.455857000,21624.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1215.00,0,0,0,2024-11-18 00:28:00,5,23571.00
1402593,4000,31060794,4736.00,415.00,3,16080468316,1,0,0,2024-11-03 18:42:00,1,2024-11-21 03:16:03.455857000,14235.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,16185.00,0,0,0,2024-10-24 18:42:00,39,0.00
97016,8239,31060787,16989.00,176.00,9,9465767676,1,0,0,2024-11-01 18:55:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,704.00,0,0,0,2024-11-16 00:40:00,4,26400.00
1570122,4000,31059608,6301.00,200.00,8,22800038206,1,0,0,2024-11-04 12:51:00,1,2024-11-21 03:16:03.455857000,14400.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14400.00,0,0,0,2024-10-26 12:51:00,72,0.00
53970,8346,31060787,7582.00,394.00,3,2743837801,1,0,0,2024-11-03 17:03:00,1,2024-11-21 03:16:03.455857000,14382.00,2699.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1182.00,0,0,0,2024-11-18 00:22:00,3,39006.00
16898,8939,31059608,8869.00,183.00,5,2530298177,1,0,0,2024-11-05 18:54:00,1,2024-11-21 03:16:03.455857000,17868.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,714.00,0,0,0,2024-11-19 00:17:00,3,16854.00
751886,4000,31059608,9145.00,215.00,1,5940598017,1,0,0,2024-11-10 15:47:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20640.00,0,0,0,2024-10-28 15:47:00,96,0.00
